id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
26471341,2018-08-11 18:32:30+00:00,boevik001,MMattLeeE,ONLINE_SELL,0.01084768,0.01074028,0.00010740,0.01074028,0.01084768,5100.00,50.49,474847.96,RUB,474847.96,2018-08-11 18:35:18+00:00,SPECIFIC_BANK,L26471341BFRDF1
26471398,2018-08-11 18:33:36+00:00,Artem_G,MMattLeeE,ONLINE_SELL,0.02560350,0.02535000,0.00025350,0.02535000,0.02560350,12037.37,119.18,474846.94,RUB,474846.94,2018-08-11 18:36:27+00:00,SPECIFIC_BANK,L26471398BFRDGM
26471787,2018-08-11 18:40:52+00:00,Antonboy,MMattLeeE,ONLINE_SELL,0.01065404,0.01054855,0.00010549,0.01054855,0.01065404,5000.00,49.51,473998.80,RUB,473998.80,2018-08-11 18:43:56+00:00,SPECIFIC_BANK,L26471787BFRDRF
26472372,2018-08-11 18:51:12+00:00,MMattLeeE,PunchMoscow77,ONLINE_BUY,0.08863444,0.08863444,0.00088634,0.08774810,0.08774810,40100.00,401.00,456989.95,RUB,452420.08,,SPECIFIC_BANK,L26472372BFRE7O
26473084,2018-08-11 19:04:10+00:00,MMattLeeE,Licky_man_87,ONLINE_BUY,0.04388338,0.04388338,0.00043883,0.04344455,0.04344455,19879.17,198.79,457575.69,RUB,452999.97,2018-08-11 19:07:11+00:00,SPECIFIC_BANK,L26473084BFRERG
26471786,2018-08-11 18:40:51+00:00,Diemoon,MMattLeeE,ONLINE_SELL,0.01150635,0.01139243,0.00011392,0.01139243,0.01150635,5400.00,53.46,473998.96,RUB,473998.96,2018-08-11 19:08:48+00:00,SPECIFIC_BANK,L26471786BFRDRE
26473190,2018-08-11 19:06:04+00:00,MMattLeeE,PunchMoscow77,ONLINE_BUY,0.08962472,0.08962472,0.00089625,0.08872847,0.08872847,40600.00,406.00,457575.79,RUB,453000.02,2018-08-11 19:19:20+00:00,SPECIFIC_BANK,L26473190BFREUE
26473824,2018-08-11 19:18:24+00:00,likesmail,MMattLeeE,ONLINE_SELL,0.01316562,0.01303527,0.00013035,0.01303527,0.01316562,6150.00,60.89,471796.90,RUB,471796.90,2018-08-11 19:20:48+00:00,SPECIFIC_BANK,L26473824BFRFC0
26473770,2018-08-11 19:17:15+00:00,a2cat,MMattLeeE,ONLINE_SELL,0.01070374,0.01059776,0.00010598,0.01059776,0.01070374,5000.00,49.51,471797.81,RUB,471797.81,2018-08-11 19:21:39+00:00,SPECIFIC_BANK,L26473770BFRFAI
26473831,2018-08-11 19:18:32+00:00,sewer555,MMattLeeE,ONLINE_SELL,0.01177414,0.01165756,0.00011658,0.01165756,0.01177414,5500.00,54.46,471796.84,RUB,471796.84,2018-08-11 19:22:41+00:00,SPECIFIC_BANK,L26473831BFRFC7
26473961,2018-08-11 19:21:08+00:00,papa4ka,MMattLeeE,ONLINE_SELL,0.01488134,0.01473400,0.00014734,0.01473400,0.01488134,6950.00,68.81,471698.11,RUB,471698.11,2018-08-11 19:25:48+00:00,SPECIFIC_BANK,L26473961BFRFFT
26474075,2018-08-11 19:23:08+00:00,ubermsk,MMattLeeE,ONLINE_SELL,0.01284723,0.01272003,0.00012720,0.01272003,0.01284723,6000.00,59.41,471697.00,RUB,471697.00,2018-08-11 19:26:18+00:00,SPECIFIC_BANK,L26474075BFRFIZ
26473937,2018-08-11 19:20:32+00:00,Garik377,MMattLeeE,ONLINE_SELL,0.01498840,0.01484000,0.00014840,0.01484000,0.01498840,7000.00,69.31,471698.11,RUB,471698.11,2018-08-11 19:27:11+00:00,SPECIFIC_BANK,L26473937BFRFF5
26474007,2018-08-11 19:22:04+00:00,maxim.44aksim,MMattLeeE,ONLINE_SELL,0.01113427,0.01102403,0.00011024,0.01102403,0.01113427,5200.00,51.49,471696.83,RUB,471696.83,2018-08-11 19:29:09+00:00,SPECIFIC_BANK,L26474007BFRFH3
26474502,2018-08-11 19:31:38+00:00,Dima230893,MMattLeeE,ONLINE_SELL,0.01394144,0.01380341,0.00013803,0.01380341,0.01394144,6500.00,64.35,470898.13,RUB,470898.13,2018-08-11 19:36:47+00:00,SPECIFIC_BANK,L26474502BFRFUU
26475513,2018-08-11 19:50:22+00:00,doctordoc,MMattLeeE,ONLINE_SELL,0.01288279,0.01275524,0.00012755,0.01275524,0.01288279,6000.00,59.40,470394.91,RUB,470394.91,2018-08-11 19:52:29+00:00,SPECIFIC_BANK,L26475513BFRGMX
26480507,2018-08-11 21:50:01+00:00,MMattLeeE,Tary95,ONLINE_BUY,0.06269999,0.06269999,0.00062700,0.06207299,0.06207299,27838.86,278.39,448485.89,RUB,444001.03,2018-08-11 21:54:38+00:00,SPECIFIC_BANK,L26480507BFRKHN
26480784,2018-08-11 21:59:29+00:00,gavrilov1501,MMattLeeE,ONLINE_SELL,0.01906938,0.01888057,0.00018881,0.01888057,0.01906938,8760.00,86.73,463969.04,RUB,463969.04,2018-08-11 22:02:39+00:00,SPECIFIC_BANK,L26480784BFRKPC
26481093,2018-08-11 22:08:53+00:00,Konstantin889911,MMattLeeE,ONLINE_SELL,0.01392206,0.01378422,0.00013784,0.01378422,0.01392206,6400.00,63.37,464299.03,RUB,464299.03,2018-08-11 22:11:57+00:00,SPECIFIC_BANK,L26481093BFRKXX
26481092,2018-08-11 22:08:50+00:00,Uraganim88,MMattLeeE,ONLINE_SELL,0.06525968,0.06461354,0.00064614,0.06461354,0.06525968,30000.00,297.03,464298.97,RUB,464298.97,2018-08-11 22:13:17+00:00,SPECIFIC_BANK,L26481092BFRKXW
26482500,2018-08-11 22:53:46+00:00,MMattLeeE,FantomTM,ONLINE_BUY,0.03497139,0.03497139,0.00034971,0.03462168,0.03462168,15324.64,153.24,442631.32,RUB,438205.06,2018-08-11 22:57:18+00:00,SPECIFIC_BANK,L26482500BFRM10
26482715,2018-08-11 23:02:06+00:00,MMattLeeE,bromduram,ONLINE_BUY,0.01283639,0.01283639,0.00012836,0.01270803,0.01270803,5628.77,56.29,442930.18,RUB,438501.01,2018-08-11 23:06:16+00:00,SPECIFIC_BANK,L26482715BFRM6Z
26485812,2018-08-12 01:12:57+00:00,wrestler13,MMattLeeE,ONLINE_SELL,0.04907856,0.04859263,0.00048593,0.04859263,0.04907856,22605.00,223.81,465194.00,RUB,465194.00,2018-08-12 01:16:45+00:00,SPECIFIC_BANK,L26485812BFROL0
26515644,2018-08-12 16:58:22+00:00,MMattLeeE,Oblachko12,ONLINE_BUY,0.06870656,0.06870656,0.00068707,0.06801949,0.06801949,30000.00,300.00,441050.06,RUB,436639.53,2018-08-12 17:01:17+00:00,SPECIFIC_BANK,L26515644BFSBLO
26516375,2018-08-12 17:14:05+00:00,arkadiy_press,MMattLeeE,ONLINE_SELL,0.01339351,0.01326090,0.00013261,0.01326090,0.01339351,6100.00,60.40,459998.94,RUB,459998.94,2018-08-12 17:17:31+00:00,SPECIFIC_BANK,L26516375BFSC5Z
26516289,2018-08-12 17:12:12+00:00,svetofor123,MMattLeeE,ONLINE_SELL,0.01163698,0.01152176,0.00011522,0.01152176,0.01163698,5300.00,52.48,459999.17,RUB,459999.17,2018-08-12 17:18:44+00:00,SPECIFIC_BANK,L26516289BFSC3L
26516287,2018-08-12 17:12:08+00:00,TheFlow720,MMattLeeE,ONLINE_SELL,0.01536959,0.01521742,0.00015217,0.01521742,0.01536959,7000.00,69.31,459999.13,RUB,459999.13,2018-08-12 17:37:50+00:00,SPECIFIC_BANK,L26516287BFSC3J
26518161,2018-08-12 17:50:11+00:00,MMattLeeE,kom,ONLINE_BUY,0.02844247,0.02844247,0.00028442,0.02815805,0.02815805,12466.62,124.66,442737.33,RUB,438310.03,2018-08-12 17:57:07+00:00,SPECIFIC_BANK,L26518161BFSDJL
26518705,2018-08-12 18:02:33+00:00,Stepsor,MMattLeeE,ONLINE_SELL,0.01548015,0.01532688,0.00015327,0.01532688,0.01548015,7000.00,69.31,456713.96,RUB,456713.96,2018-08-12 18:06:53+00:00,SPECIFIC_BANK,L26518705BFSDYP
26518717,2018-08-12 18:02:47+00:00,poxpox,MMattLeeE,ONLINE_SELL,0.01481671,0.01467001,0.00014670,0.01467001,0.01481671,6700.00,66.34,456714.07,RUB,456714.07,2018-08-12 18:09:06+00:00,SPECIFIC_BANK,L26518717BFSDZ1
26519861,2018-08-12 18:29:03+00:00,MMattLeeE,sorryfor2d,ONLINE_BUY,0.07238771,0.07238771,0.00072388,0.07166383,0.07166383,31618.95,316.19,441212.11,RUB,436799.98,2018-08-12 18:35:35+00:00,SPECIFIC_BANK,L26519861BFSEUT
26520354,2018-08-12 18:40:15+00:00,Darriadriamina,MMattLeeE,ONLINE_SELL,0.01540644,0.01525390,0.00015254,0.01525390,0.01540644,7000.00,69.31,458899.04,RUB,458899.04,,SPECIFIC_BANK,L26520354BFSF8I
26520568,2018-08-12 18:45:26+00:00,Gerdionnna,MMattLeeE,ONLINE_SELL,0.07703221,0.07626951,0.00076270,0.07626951,0.07703221,35000.00,346.54,458898.98,RUB,458898.98,,SPECIFIC_BANK,L26520568BFSFEG
26520637,2018-08-12 18:46:58+00:00,Darriadriamina,MMattLeeE,ONLINE_SELL,0.01430598,0.01416434,0.00014164,0.01416434,0.01430598,6500.00,64.35,458898.90,RUB,458898.90,2018-08-12 18:53:22+00:00,SPECIFIC_BANK,L26520637BFSFGD
26521037,2018-08-12 18:57:02+00:00,Iraqly,MMattLeeE,ONLINE_SELL,0.01408588,0.01394642,0.00013946,0.01394642,0.01408588,6400.00,63.36,458899.13,RUB,458899.13,2018-08-12 19:01:23+00:00,SPECIFIC_BANK,L26521037BFSFRH
26521616,2018-08-12 19:12:04+00:00,Htd,MMattLeeE,ONLINE_SELL,0.01606686,0.01590778,0.00015908,0.01590778,0.01606686,7300.00,72.28,458894.96,RUB,458894.96,2018-08-12 19:14:36+00:00,SPECIFIC_BANK,L26521616BFSG7K
26521619,2018-08-12 19:12:08+00:00,back777boss,MMattLeeE,ONLINE_SELL,0.03191362,0.03159764,0.00031598,0.03159764,0.03191362,14500.00,143.57,458895.03,RUB,458895.03,2018-08-12 19:17:35+00:00,SPECIFIC_BANK,L26521619BFSG7N
26521942,2018-08-12 19:20:57+00:00,MMattLeeE,pussykiller812,ONLINE_BUY,0.01823981,0.01823981,0.00018240,0.01805741,0.01805741,8000.00,80.00,443031.42,RUB,438601.06,2018-08-12 19:27:14+00:00,SPECIFIC_BANK,L26521942BFSGGM
26522151,2018-08-12 19:26:16+00:00,MMattLeeE,Delonge3991,ONLINE_BUY,0.02279966,0.02279966,0.00022800,0.02257166,0.02257166,10000.00,100.00,443033.43,RUB,438603.03,2018-08-12 19:36:30+00:00,SPECIFIC_BANK,L26522151BFSGMF
26523087,2018-08-12 19:52:00+00:00,Dimitrius007,MMattLeeE,ONLINE_SELL,0.01317379,0.01304336,0.00013043,0.01304336,0.01317379,6000.00,59.40,460004.17,RUB,460004.17,2018-08-12 19:55:37+00:00,SPECIFIC_BANK,L26523087BFSHCF
26524234,2018-08-12 20:26:52+00:00,NAGGANO3,MMattLeeE,ONLINE_SELL,0.01201084,0.01189192,0.00011892,0.01189192,0.01201084,5500.00,54.46,462498.91,RUB,462498.91,2018-08-12 20:31:13+00:00,SPECIFIC_BANK,L26524234BFSI8A
26527234,2018-08-12 22:18:09+00:00,MMattLeeE,maribob,ONLINE_BUY,0.02944999,0.02944999,0.00029450,0.02915549,0.02915549,12932.70,129.33,443576.84,RUB,439141.07,,SPECIFIC_BANK,L26527234BFSKJM
26534945,2018-08-13 06:18:12+00:00,MMattLeeE,Palifiko,ONLINE_BUY,0.01349305,0.01349305,0.00013493,0.01335812,0.01335812,6000.00,60.00,449165.00,RUB,444673.37,2018-08-13 06:21:00+00:00,SPECIFIC_BANK,L26534945BFSQHT
26535358,2018-08-13 06:36:18+00:00,galgal,MMattLeeE,ONLINE_SELL,0.04957275,0.04908193,0.00049082,0.04908193,0.04957275,22483.00,222.60,458070.82,RUB,458070.82,2018-08-13 06:43:19+00:00,SPECIFIC_BANK,L26535358BFSQTA
26586557,2018-08-13 23:05:27+00:00,MMattLeeE,laol4,ONLINE_BUY,0.04608144,0.04608144,0.00046081,0.04562063,0.04562063,19700.00,197.00,431822.18,RUB,427504.00,2018-08-13 23:12:33+00:00,SPECIFIC_BANK,L26586557BFTUBH
26586702,2018-08-13 23:09:17+00:00,MMattLeeE,Vitalik_K,ONLINE_BUY,0.07087603,0.07087603,0.00070876,0.07016727,0.07016727,30300.00,303.00,431825.27,RUB,427507.01,2018-08-13 23:13:40+00:00,SPECIFIC_BANK,L26586702BFTUFI
26587683,2018-08-13 23:40:08+00:00,superelectronic,MMattLeeE,ONLINE_SELL,0.01119580,0.01108495,0.00011085,0.01108495,0.01119580,5000.00,49.51,451062.03,RUB,451062.03,,SPECIFIC_BANK,L26587683BFTV6R
26588013,2018-08-13 23:51:23+00:00,Vkqwert,MMattLeeE,ONLINE_SELL,0.01634623,0.01618439,0.00016184,0.01618439,0.01634623,7300.00,72.28,451051.91,RUB,451051.91,2018-08-13 23:57:59+00:00,SPECIFIC_BANK,L26588013BFTVFX
26588449,2018-08-14 00:06:12+00:00,ummate,MMattLeeE,ONLINE_SELL,0.06518565,0.06454025,0.00064540,0.06454025,0.06518565,29000.00,287.13,449332.01,RUB,449332.01,2018-08-14 00:09:41+00:00,SPECIFIC_BANK,L26588449BFTVS1
26590844,2018-08-14 01:45:26+00:00,MMattLeeE,markst505,ONLINE_BUY,0.03121993,0.03121993,0.00031220,0.03090773,0.03090773,13400.00,134.00,433548.50,RUB,429213.01,2018-08-14 01:51:21+00:00,SPECIFIC_BANK,L26590844BFTXMK
26592682,2018-08-14 03:30:18+00:00,Korotyla,MMattLeeE,ONLINE_SELL,0.01763168,0.01745711,0.00017457,0.01745711,0.01763168,7700.00,76.24,441081.03,RUB,441081.03,2018-08-14 03:34:11+00:00,SPECIFIC_BANK,L26592682BFTZ1M
26593292,2018-08-14 04:12:57+00:00,BTC-Pilot,MMattLeeE,ONLINE_SELL,0.04603495,0.04557916,0.00045579,0.04557916,0.04603495,20000.00,198.02,438797.03,RUB,438797.03,2018-08-14 04:15:14+00:00,SPECIFIC_BANK,L26593292BFTZIK
26642058,2018-08-14 20:45:06+00:00,MMattLeeE,largowin,ONLINE_BUY,0.02888844,0.02888844,0.00028888,0.02859956,0.02859956,11923.58,119.23,416914.81,RUB,412745.72,2018-08-14 20:47:35+00:00,SPECIFIC_BANK,L26642058BFV156
26642019,2018-08-14 20:44:29+00:00,MMattLeeE,evgenshingen,ONLINE_BUY,0.07522824,0.07522824,0.00075228,0.07447596,0.07447596,31050.13,310.50,416914.80,RUB,412745.67,2018-08-14 20:49:31+00:00,SPECIFIC_BANK,L26642019BFV143
26642792,2018-08-14 21:01:11+00:00,max.sh.v,MMattLeeE,ONLINE_SELL,0.05915060,0.05856495,0.00058565,0.05856495,0.05915060,25300.00,250.50,431999.00,RUB,431999.00,2018-08-14 21:03:19+00:00,SPECIFIC_BANK,L26642792BFV1PK
26642488,2018-08-14 20:53:42+00:00,Stechkin180,MMattLeeE,ONLINE_SELL,0.01168984,0.01157410,0.00011574,0.01157410,0.01168984,5000.00,49.50,431999.03,RUB,431999.03,2018-08-14 21:21:22+00:00,SPECIFIC_BANK,L26642488BFV1H4
26644451,2018-08-14 21:39:21+00:00,MMattLeeE,SAHHHHO,ONLINE_BUY,0.08860861,0.08860861,0.00088609,0.08772252,0.08772252,36560.00,365.60,416768.69,RUB,412600.99,2018-08-14 21:42:49+00:00,SPECIFIC_BANK,L26644451BFV2ZN
26645425,2018-08-14 22:03:31+00:00,uhyre,MMattLeeE,ONLINE_SELL,0.01978270,0.01958683,0.00019587,0.01958683,0.01978270,8500.00,84.16,433965.07,RUB,433965.07,2018-08-14 22:07:05+00:00,SPECIFIC_BANK,L26645425BFV3QP
26645430,2018-08-14 22:03:37+00:00,evgeniysukhorukov,MMattLeeE,ONLINE_SELL,0.01163689,0.01152167,0.00011522,0.01152167,0.01163689,5000.00,49.51,433964.87,RUB,433964.87,2018-08-14 22:07:45+00:00,SPECIFIC_BANK,L26645430BFV3QU
26645855,2018-08-14 22:14:02+00:00,stanley777,MMattLeeE,ONLINE_SELL,0.01164785,0.01153252,0.00011533,0.01153252,0.01164785,5000.00,49.51,433556.59,RUB,433556.59,2018-08-14 22:17:17+00:00,SPECIFIC_BANK,L26645855BFV42N
26646235,2018-08-14 22:23:57+00:00,Naket,MMattLeeE,ONLINE_SELL,0.01164801,0.01153268,0.00011533,0.01153268,0.01164801,5000.00,49.51,433550.57,RUB,433550.57,2018-08-14 22:27:18+00:00,SPECIFIC_BANK,L26646235BFV4D7
26647206,2018-08-14 22:51:56+00:00,Kolyadavydov,MMattLeeE,ONLINE_SELL,0.04315272,0.04272547,0.00042725,0.04272547,0.04315272,18500.00,183.17,432996.99,RUB,432996.99,2018-08-14 22:54:54+00:00,SPECIFIC_BANK,L26647206BFV546
26646980,2018-08-14 22:44:42+00:00,kevin1000,MMattLeeE,ONLINE_SELL,0.02330516,0.02307442,0.00023074,0.02307442,0.02330516,10000.00,99.01,433380.34,RUB,433380.34,2018-08-14 22:56:59+00:00,SPECIFIC_BANK,L26646980BFV4XW
26648525,2018-08-14 23:32:00+00:00,MMattLeeE,Emoncy,ONLINE_BUY,0.02438894,0.02438894,0.00024389,0.02414505,0.02414505,10000.00,100.00,414163.57,RUB,410021.92,2018-08-14 23:37:09+00:00,SPECIFIC_BANK,L26648525BFV64T
26655001,2018-08-15 05:18:55+00:00,MMattLeeE,Kerya23,ONLINE_BUY,0.02499954,0.02499954,0.00025000,0.02474954,0.02474954,10700.40,107.01,432347.43,RUB,428023.88,2018-08-15 05:30:46+00:00,SPECIFIC_BANK,L26655001BFVB4P
26655298,2018-08-15 05:36:11+00:00,120.CEKYHD,MMattLeeE,ONLINE_SELL,0.04917695,0.04869005,0.00048690,0.04869005,0.04917695,21432.00,212.20,440172.07,RUB,440172.07,2018-08-15 06:08:51+00:00,SPECIFIC_BANK,L26655298BFVBCY
26709535,2018-08-15 22:46:53+00:00,MMattLeeE,zerio,ONLINE_BUY,0.16448296,0.16448296,0.00164483,0.16283813,0.16283813,70000.00,700.00,429874.75,RUB,425576.00,2018-08-15 22:51:30+00:00,SPECIFIC_BANK,L26709535BFWH7J
26710263,2018-08-15 23:07:28+00:00,elsy123,MMattLeeE,ONLINE_SELL,0.01480757,0.01466096,0.00014661,0.01466096,0.01480757,6500.00,64.36,443354.32,RUB,443354.32,2018-08-15 23:11:13+00:00,SPECIFIC_BANK,L26710263BFWHRR
26711700,2018-08-15 23:50:34+00:00,bearbndx,MMattLeeE,ONLINE_SELL,0.01702259,0.01685405,0.00016854,0.01685405,0.01702259,7500.00,74.26,444996.90,RUB,444996.90,2018-08-15 23:55:39+00:00,SPECIFIC_BANK,L26711700BFWIVO
26713933,2018-08-16 01:08:28+00:00,5aikin,MMattLeeE,ONLINE_SELL,0.01139852,0.01128566,0.00011286,0.01128566,0.01139852,5000.00,49.51,443040.11,RUB,443040.11,2018-08-16 01:16:41+00:00,SPECIFIC_BANK,L26713933BFWKLP
26714233,2018-08-16 01:19:51+00:00,kazefkazef,MMattLeeE,ONLINE_SELL,0.01216866,0.01204818,0.00012048,0.01204818,0.01216866,5345.00,52.92,443635.47,RUB,443635.47,,SPECIFIC_BANK,L26714233BFWKU1
26714661,2018-08-16 01:37:25+00:00,Vladimir993,MMattLeeE,ONLINE_SELL,0.02035853,0.02015696,0.00020157,0.02015696,0.02035853,9000.00,89.11,446495.90,RUB,446495.90,2018-08-16 01:40:27+00:00,SPECIFIC_BANK,L26714661BFWL5X
26715890,2018-08-16 02:48:12+00:00,NAGGANO3,MMattLeeE,ONLINE_SELL,0.01189841,0.01178060,0.00011781,0.01178060,0.01189841,5250.00,51.98,445647.93,RUB,445647.93,2018-08-16 02:54:08+00:00,SPECIFIC_BANK,L26715890BFWM42
26716253,2018-08-16 03:15:55+00:00,surivid,MMattLeeE,ONLINE_SELL,0.01666498,0.01649998,0.00016500,0.01649998,0.01666498,7369.86,72.97,446658.72,RUB,446658.72,2018-08-16 03:20:40+00:00,SPECIFIC_BANK,L26716253BFWME5
26716370,2018-08-16 03:23:09+00:00,Greedisgood91,MMattLeeE,ONLINE_SELL,0.01221091,0.01209001,0.00012090,0.01209001,0.01221091,5400.00,53.47,446649.75,RUB,446649.75,2018-08-16 03:27:37+00:00,SPECIFIC_BANK,L26716370BFWMHE
26716380,2018-08-16 03:24:10+00:00,Kitkat01,MMattLeeE,ONLINE_SELL,0.01401994,0.01388113,0.00013881,0.01388113,0.01401994,6200.00,61.39,446649.52,RUB,446649.52,2018-08-16 03:28:29+00:00,SPECIFIC_BANK,L26716380BFWMHO
26721655,2018-08-16 07:42:39+00:00,Alexandr112211,MMattLeeE,ONLINE_SELL,0.04341312,0.04298329,0.00042983,0.04298329,0.04341312,19000.00,188.12,442032.24,RUB,442032.24,2018-08-16 07:45:26+00:00,SPECIFIC_BANK,L26721655BFWQK7
26839794,2018-08-18 00:03:36+00:00,MMattLeeE,paragvayfm,ONLINE_BUY,0.04887838,0.04887838,0.00048878,0.04838960,0.04838960,21800.00,218.00,450510.03,RUB,446004.96,2018-08-18 01:58:45+00:00,SPECIFIC_BANK,L26839794BFZ9PU
26842470,2018-08-18 01:58:28+00:00,MMattLeeE,tuimh,ONLINE_BUY,0.08928914,0.08928914,0.00089289,0.08839625,0.08839625,39600.00,396.00,447982.80,RUB,443502.98,2018-08-18 02:01:22+00:00,SPECIFIC_BANK,L26842470BFZBS6
26842643,2018-08-18 02:09:43+00:00,Vnikiforova,MMattLeeE,ONLINE_SELL,0.01437257,0.01423027,0.00014230,0.01423027,0.01437257,6600.00,65.35,463800.05,RUB,463800.05,2018-08-18 02:12:30+00:00,SPECIFIC_BANK,L26842643BFZBWZ
26842934,2018-08-18 02:26:02+00:00,surivid,MMattLeeE,ONLINE_SELL,0.01088832,0.01078051,0.00010781,0.01078051,0.01088832,5000.00,49.51,463799.95,RUB,463799.95,2018-08-18 02:28:08+00:00,SPECIFIC_BANK,L26842934BFZC52
26843002,2018-08-18 02:30:55+00:00,Snoopy98,MMattLeeE,ONLINE_SELL,0.01431936,0.01417758,0.00014178,0.01417758,0.01431936,6550.00,64.85,461997.04,RUB,461997.04,,SPECIFIC_BANK,L26843002BFZC6Y
26842999,2018-08-18 02:30:41+00:00,shockpalm,MMattLeeE,ONLINE_SELL,0.01125873,0.01114726,0.00011147,0.01114726,0.01125873,5150.00,50.99,461996.94,RUB,461996.94,2018-08-18 02:33:35+00:00,SPECIFIC_BANK,L26842999BFZC6V
26843060,2018-08-18 02:34:05+00:00,Machete777,MMattLeeE,ONLINE_SELL,0.03016915,0.02987045,0.00029870,0.02987045,0.03016915,13800.00,136.63,461995.05,RUB,461995.05,2018-08-18 02:36:44+00:00,SPECIFIC_BANK,L26843060BFZC8K
26843126,2018-08-18 02:37:16+00:00,Snoopy98,MMattLeeE,ONLINE_SELL,0.01431948,0.01417770,0.00014178,0.01417770,0.01431948,6550.00,64.85,461993.13,RUB,461993.13,2018-08-18 02:41:39+00:00,SPECIFIC_BANK,L26843126BFZCAE
26843417,2018-08-18 02:55:15+00:00,BitcoinBlow,MMattLeeE,ONLINE_SELL,0.01333599,0.01320395,0.00013204,0.01320395,0.01333599,6100.00,60.40,461982.97,RUB,461982.97,2018-08-18 02:58:12+00:00,SPECIFIC_BANK,L26843417BFZCIH
26843387,2018-08-18 02:52:30+00:00,89056306024,MMattLeeE,ONLINE_SELL,0.01574081,0.01558496,0.00015585,0.01558496,0.01574081,7200.00,71.29,461983.86,RUB,461983.86,,SPECIFIC_BANK,L26843387BFZCHN
26843442,2018-08-18 02:57:17+00:00,MMattLeeE,Larinof,ONLINE_BUY,0.09019959,0.09019959,0.00090200,0.08929759,0.08929759,40000.00,400.00,447940.42,RUB,443461.00,2018-08-18 03:01:19+00:00,SPECIFIC_BANK,L26843442BFZCJ6
26843542,2018-08-18 03:04:17+00:00,FroL_TheOne,MMattLeeE,ONLINE_SELL,0.06995717,0.06926452,0.00069265,0.06926452,0.06995717,32000.00,316.83,461996.99,RUB,461996.99,2018-08-18 03:10:22+00:00,SPECIFIC_BANK,L26843542BFZCLY
26843950,2018-08-18 03:30:47+00:00,89056306024,MMattLeeE,ONLINE_SELL,0.01574183,0.01558597,0.00015586,0.01558597,0.01574183,7200.00,71.29,461953.92,RUB,461953.92,,SPECIFIC_BANK,L26843950BFZCXA
26844185,2018-08-18 03:46:45+00:00,Mauritiomeow,MMattLeeE,ONLINE_SELL,0.01749187,0.01731868,0.00017319,0.01731868,0.01749187,8000.00,79.21,461928.97,RUB,461928.97,2018-08-18 03:50:05+00:00,SPECIFIC_BANK,L26844185BFZD3T
26844106,2018-08-18 03:40:18+00:00,firelui,MMattLeeE,ONLINE_SELL,0.01421189,0.01407118,0.00014071,0.01407118,0.01421189,6500.00,64.36,461937.09,RUB,461937.09,2018-08-18 03:50:54+00:00,SPECIFIC_BANK,L26844106BFZD1M
26845225,2018-08-18 04:53:53+00:00,MMattLeeE,ClasterCash,ONLINE_BUY,0.04972203,0.04972203,0.00049722,0.04922481,0.04922481,22000.16,220.00,446932.35,RUB,442463.03,2018-08-18 04:56:22+00:00,SPECIFIC_BANK,L26845225BFZDWP
26845295,2018-08-18 04:58:42+00:00,Breaking,MMattLeeE,ONLINE_SELL,0.01093076,0.01082253,0.00010823,0.01082253,0.01093076,5000.00,49.51,461999.18,RUB,461999.18,2018-08-18 05:00:56+00:00,SPECIFIC_BANK,L26845295BFZDYN
26845357,2018-08-18 05:02:08+00:00,77bogomol,MMattLeeE,ONLINE_SELL,0.01224245,0.01212124,0.00012121,0.01212124,0.01224245,5600.00,55.44,461998.94,RUB,461998.94,2018-08-18 05:04:35+00:00,SPECIFIC_BANK,L26845357BFZE0D
26845399,2018-08-18 05:04:59+00:00,vanylinder,MMattLeeE,ONLINE_SELL,0.00437230,0.00432901,0.00004329,0.00432901,0.00437230,2000.00,19.80,461999.39,RUB,461999.39,,SPECIFIC_BANK,L26845399BFZE1J
26845436,2018-08-18 05:06:58+00:00,qasdfhjkl,MMattLeeE,ONLINE_SELL,0.00487512,0.00482685,0.00004827,0.00482685,0.00487512,2230.00,22.08,461999.03,RUB,461999.03,2018-08-18 05:10:30+00:00,SPECIFIC_BANK,L26845436BFZE2K
26845394,2018-08-18 05:04:36+00:00,Kristi.bubn,MMattLeeE,ONLINE_SELL,0.00546538,0.00541127,0.00005411,0.00541127,0.00546538,2500.00,24.75,461998.75,RUB,461998.75,2018-08-18 05:11:12+00:00,SPECIFIC_BANK,L26845394BFZE1E
26845631,2018-08-18 05:16:56+00:00,miron1010,MMattLeeE,ONLINE_SELL,0.04612780,0.04567109,0.00045671,0.04567109,0.04612780,21100.00,208.91,461999.05,RUB,461999.05,2018-08-18 05:26:21+00:00,SPECIFIC_BANK,L26845631BFZE7Z
26849666,2018-08-18 07:56:12+00:00,MMattLeeE,aleshevicn,ONLINE_BUY,0.07433956,0.07433956,0.00074340,0.07359616,0.07359616,33000.00,330.00,448392.96,RUB,443909.00,2018-08-18 08:03:39+00:00,SPECIFIC_BANK,L26849666BFZHC2
26850002,2018-08-18 08:06:24+00:00,dverdugo,MMattLeeE,ONLINE_SELL,0.01313000,0.01300000,0.00013000,0.01300000,0.01313000,5997.51,59.38,461346.92,RUB,461346.92,2018-08-18 08:15:59+00:00,SPECIFIC_BANK,L26850002BFZHLE
